RPos,Player-additional,RookieYear
WR,MackAu01,2020
DL,MaduJu00,2020
LB,MaluCa00,2020
P,MannBr01,2020
LB,MartKa01,2020
LS,MatiRo00,2020
DB,MaydJa01,2020
OL,McDeKC01,2020
RB,McFaAn00,2020
OL,McGoCo01,2020
TE,McKeSe01,2020
S,McKiXa00,2020
OL,McKiCo00,2020
CB,MeanMo00,2020
WR,MerrKi00,2020
S,MeteJo00,2020
WR,MichMa00,2020
DB,MillHe01,2020
WR,MimsDe00,2020
DB,MoffJo01,2020
LB,MoncDe00,2020
DT,MondHe00,2020
WR,MoonDa00,2020
LS,MoorNi00,2020
RB,MossZa00,2020
DB,MotlPa00,2020
DL,MurcLa00,2020
LB,MurrKe00,2020
C,MustSa01,2020
OL,MutiNe00,2020
TE,MyarCh00,2020
DB,MyreAl00,2020
RB,NabeGa00,2020
T,NelsMa00,2020
T,NijmYo01,2020
P,NiswJa00,2020
DB,NursJo00,2020
CB,OjemMi00,2020
CB,OkudJe00,2020
DL,OkwaJu00,2020
TE,OkwuAl00,2020
RB,OlonSe01,2020
OL,OnweMi00,2020
G,OpetIo00,2020
LB,OrrxCh00,2020
WR,OsboKJ00,2020
DE,OstmJo00,2020
DT,PalmWa01,2020
TE,ParhDo00,2020
TE,ParkCo02,2020
WR,PatmDe00,2020
OL,PattJa00,2020
OL,PearMa00,2020
DL,PeniJo00,2020
WR,PeopDo00,2020
RB,PeriLa00,2020
WR,PerrMa00,2020
LB,PhilDe00,2020
LB,PhilJa01,2020
RB,PhilSc01,2020
OL,PhilTy00,2020
RB,PierAr00,2020
DB,PierJa01,2020
OL,PintDa00,2020
WR,PittMi01,2020
EDGE,PoliJa00,2020
DE,PotoBe00,2020
DB,PricBo00,2020
CB,PridTr00,2020
WR,ProcJa00,2020
LB,QuarSh00,2020
LB,QueePa00,2020
TE,RadeKe00,2020
LB,RamsRa00,2020
DE,RayxWy01,2020
WR,ReagJa00,2020
DB,ReedJR01,2020
WR,ReedJo03,2020
CB,ReidJo00,2020
DE,RendTy00,2020
DB,RileEl01,2020
DE,RiveCh01,2020
DT,RoacMa01,2020
CB,RobeAm00,2020
DL,RobiAl03,2020
RB,RobiJa00,2020
S,RobiKe02,2020
CB,RobiRe00,2020
CB,RodgIs00,2020
WR,RowlCh00,2020
DT,RoyxBr00,2020
WR,RuggHe00,2020
OL,RuizCe00,2020
OL,RunyJo00,2020
LB,RussCh00,2020
K,RussTa00,2020
QB,RypiBr00,2020
DB,SamuSt01,2020
OLB,ScalTe00,2020
CB,ScotJo00,2020
S,ScotVe00,2020
WR,ShenLa00,2020
T,ShepDa01,2020
LB,SimmIs00,2020
OL,SimpJo00,2020
K,SlomSa00,2020
LB,SmitEm01,2020
LB,SmitRa02,2020
RB,SmitRo08,2020
DB,SmitSa02,2020
DL,SmitJa08,2020
S,SneeLJ00,2020
TE,SokoMa00,2020
T,StLoTy01,2020
CB,StanJa00,2020
T,SteeTe01,2020
T,SteiDa00,2020
OL,StenLo00,2020
QB,StevTo01,2020
QB,SticEa00,2020
S,StonGe00,2020
QB,StreCh00,2020
DL,StroJa02,2020
TE,SullSt00,2020
WR,SwaiFr00,2020
RB,SwifDA00,2020
QB,TagoTu00,2020
DT,TartTe00,2020
T,TaylAl02,2020
LB,TaylDa01,2020
RB,TaylJJ01,2020
RB,TaylJo02,2020
WR,TaylMa01,2020
C,TeckSa00,2020
CB,TerrAJ00,2020
OL,ThomAn02,2020
S,ThomDa07,2020
DB,ThomJo06,2020
CB,ThomSt00,2020
TE,ThomCo03,2020
DT,ThurNi00,2020
TE,TogiNo00,2020
LB,ToohCa00,2020
T,TothBr00,2020
P,TownTo01,2020
TE,TrauAd00,2020
DL,TuszDe00,2020
LB,UcheJo00,2020
RB,VaugKe00,2020
DE,VickKe00,2020
CB,VildKi00,2020
K,VizcTr00,2020
EDGE,WalkDA02,2020
LB,WalkMy00,2020
LB,WalkRe01,2020
S,WallKV00,2020
G,WallTr01,2020
OL,WanoTe00,2020
RB,WardJo00,2020
DE,WardTi00,2020
RB,WarrMi01,2020
TE,WarrKa00,2020
DL,WashBr01,2020
WR,WatkQu00,2020
LB,WelcKr00,2020
WR,WestNi00,2020
CB,WestCh03,2020
DE,WharTe00,2020
DB,WhitJa04,2020
CB,WhitJa05,2020
WR,WilkKr00,2020
RB,WillAn03,2020
DB,WillJa09,2020
OL,WillJo10,2020
DT,WillRa03,2020
OL,WillJe04,2020
TE,WilsCa00,2020
OL,WilsIs00,2020
LB,WilsLo00,2020
DL,WindRo01,2020
S,WinfAn00,2020
OL,WirfTr00,2020
TE,WoerCh00,2020
QB,WolfJo00,2020
DL,WonnDJ00,2020
K,WrigBr00,2020
WR,WrigIs01,2020
K,WrigMa00,2020
DL,YounCh04,2020
WR,ZubeIs00,2020
DL,ZuniJa00,2020
DT,AdamMy00,2021
CB,AdebPa00,2021
WR,AkerLa00,2021
K,AmmeMa00,2021
G,AndeJa01,2021
DB,AndeZa02,2021
,ArchDa01,2021
WR,AtweTu00,2021
T,AwosKa00,2021
DE,BadaDa00,2021
WR,BakeKa00,2021
WR,BandMi00,2021
G,BankAa00,2021
DE,BankEr00,2021
DL,BarmCh00,2021
DE,BarnDe02,2021
OL,BartJa00,2021
DL,BashCa00,2021
WR,BateRa00,2021
TE,BateJo00,2021
LB,BeckTa00,2021
RB,BenjEn00,2021
QB,BenkKu01,2021
WR,BensTr00,2021
WR,BlacTa00,2021
K,BlewCh00,2021
DT,BohaQu00,2021
LB,BoltCu00,2021
LB,BoltNi00,2021
QB,BookIa00,2021
CB,BootDi00,2021
LB,BorlTu00,2021
OL,BoroLa00,2021
TE,BoweNi00,2021
OLB,BradWi00,2021
OT,BranBl00,2021
S,BreeBr00,2021
RB,BrigGa00,2021
LB,BritKJ00,2021
,BronJo01,2021
DT,BrowBo04,2021
OL,BrowDe06,2021
WR,BrowDy00,2021
T,BrowSp00,2021
RB,BrowSp01,2021
CB,BrowTr03,2021
LB,BrowBa01,2021
TE,BuntIa00,2021
TE,BushMa00,2021
CB,BynuCa00,2021
OL,CajuYo00,2021
WR,CampJa03,2021
DB,CampTy01,2021
OT,CarmJa00,2021
S,CartMi02,2021
RB,CartMi03,2021
FB,CartTo01,2021
CB,ChacAn00,2021
WR,ChasJa00,2021
LS,CheeCa00,2021
T,ChriBr00,2021
DB,CiscAn00,2021
G,ClevBe00,2021
WR,CollNi00,2021
LB,CollZa00,2021
DE,CoopJo02,2021
DE,CornJa01,2021
T,CosmSa00,2021
QB,CostKJ00,2021
WR,CottJe00,2021
LB,CoxxJa00,2021
,CoylTy00,2021
RB,CrocDa01,2021
T,CurhJa00,2021
C,DalmDr00,2021
WR,DarbFr00,2021
WR,DardJa00,2021
OL,DarrCh00,2021
TE,DaviCo04,2021
LB,DaviJa11,2021
DB,DaviJa10,2021
DB,DaviSh02,2021
OL,DaviWy00,2021
DB,DeabDi00,2021
S,DelpGr00,2021
DB,DeLuBe00,2021
OL,DickLa00,2021
T,DiLaCh00,2021
DE,DimuVi00,2021
DB,DornMy01,2021
OL,DoylTo00,2021
DB,DunnIs00,2021
DL,DwumMi00,2021
QB,EasoJa00,2021
K,EberDo01,2021
CB,EchoBr00,2021
QB,EhliSa00,2021
T,EichLi00,2021
LB,EiflMi00,2021
DB,ElliJa05,2021
LB,ElliCh00,2021
WR,EskrDW00,2021
LB,EtheDo00,2021
RB,EvanCh02,2021
DT,FaolAu00,2021
DB,FarlCa00,2021
G,FarnMa00,2021
TE,FarrLu00,2021
CB,FarrRo00,2021
RB,FeasTa01,2021
WR,FehoSi00,2021
RB,FeltDe00,2021
WR,FfreMa00,2021
QB,FielJu00,2021
LB,FielTo00,2021
WR,FitzDe00,2021
S,ForrDa00,2021
TE,ForrMi00,2021
OL,ForsSt00,2021
WR,FortJo01,2021
LS,FortJo02,2021
QB,FranFe00,2021
TE,FreiPa00,2021
OL,FrieWi00,2021
QB,FromJa00,2021
WR,FullAa01,2021
RB,FunkJa00,2021
DB,GainIn00,2021
RB,GainKe00,2021
LB,GarrCh00,2021
CB,GilbMa02,2021
S,GillTy00,2021
P,GillBl00,2021
DL,GolsCh00,2021
RB,GoreDe00,2021
DB,GowaTa00,2021
DL,GrahTa00,2021
CB,GrahTh00,2021
TE,GranKy00,2021
DB,GranRi00,2021
TE,GrayNo00,2021
OL,GreeKe02,2021
TE,GrifNa00,2021
LB,GrifJo01,2021
T,HainRo00,2021
K,HajrLi00,2021
CB,HallDa03,2021
DB,HallKe01,2021
LB,HamiLa01,2021
DB,HamlDa00,2021
WR,HammJo00,2021
T,HancBl00,2021
OL,HansJa00,2021
,HardJa01,2021
WR,HarrDe09,2021
WR,HarrJa03,2021
RB,HarrNa00,2021
P,HarvPr00,2021
DL,HayeDa00,2021
DL,HeflJa00,2021
RB,HerbKh00,2021
DB,HeslGa00,2021
TE,HessPa00,2021
RB,HillKy00,2021
OL,HillTr03,2021
LB,HillJu01,2021
CB,HobbNa00,2021
DL,HodgDa01,2021
WR,HodgIs00,2021
DT,HoecMi00,2021
S,HollJe02,2021
DB,HornJa00,2021
G,HortMi00,2021
DT,HoskPh00,2021
RB,HubbCh01,2021
T,HudsJa00,2021
TE,HudsTo00,2021
S,HufaTa00,2021
C,HumpCr00,2021
T,JackAl01,2021
RB,JackDe02,2021
DE,JackTa02,2021
TE,JackTy01,2021
DB,JacoJe00,2021
OL,JaimBr00,2021
DB,JeanSh00,2021
RB,JeffJe00,2021
T,JenkTe00,2021
WR,JennJa00,2021
K,JohnBr05,2021
LB,JohnBu01,2021
LB,JohnCa04,2021
DB,JohnJa15,2021
RB,JohnJo06,2021
DE,JohnPa02,2021
DE,JohnRa02,2021
LB,JoneEr01,2021
LB,JoneJa11,2021
QB,JoneMa05,2021
DT,JoneNa01,2021
DL,JonePa00,2021
T,JoneRo02,2021
TE,JordBr00,2021
DB,JoseKe02,2021
CB,JoseMi00,2021
DE,KainJo00,2021
LB,KamaAz01,2021
LB,KamaSa00,2021
,KampHu00,2021
K,KessAl00,2021
WR,KinsMa00,2021
DB,KirkLu00,2021
DE,KoonMa00,2021
WR,KoskJJ00,2021
G,KraeTo02,2021
LB,KuntCh02,2021
QB,LancTr00,2021
QB,LawrTr00,2021
OL,LeatAl00,2021
DB,LeCoRi00,2021
G,LeglJo00,2021
CB,LenoDe00,2021
G,LeveNi00,2021
OT,LittWa00,2021
DT,LondLa00,2021
TE,LongHu00,2021
DT,LopeRo00,2021
DE,LoudIs00,2021
QB,LoveJo03,2021
TE,MabrTy00,2021
DE,MackLe01,2021
DT,MarsJo00,2021
WR,MarsTe00,2021
G,MartKo00,2021
T,MayfJa00,2021
DB,McCaMa02,2021
CB,McClNi00,2021
OL,McCoRy00,2021
,McCrNa00,2021
DT,McDoMa00,2021
LB,McDuIs00,2021
TE,McKiTr00,2021
WR,McMaRa00,2021
DT,McNeAl00,2021
DB,McPhZe00,2021
K,McPhEv00,2021
C,MeinQu02,2021
DB,MeliIf00,2021
DL,MerrFo00,2021
DB,MillBr05,2021
QB,MillDa02,2021
WR,MilnDa00,2021
OLB,MintAn00,2021
RB,MitcEl00,2021
WR,MitcMy00,2021
DT,MoaxDa00,2021
S,MoehTr00,2021
DB,MoldEl00,2021
QB,MondKe00,2021
WR,MontDJ01,2021
T,MoorDa05,2021
WR,MoorEl00,2021
T,MoorJa04,2021
WR,MoorRo02,2021
OL,MorrJi00,2021
DB,MukuIs00,2021
S,MuseTa00,2021
C,MyerJo00,2021
K,NaggCh00,2021
DB,NasiHa00,2021
G,NewmRo00,2021
WR,NewsDa00,2021
DB,NewsGr00,2021
OL,NianLu00,2021
LB,NiemNi00,2021
DT,NixoDa00,2021
P,NiziCa00,2021
DB,NorwTr00,2021
RB,NwanKe00,2021
DL,OdeyDa00,2021
DL,OdigOs00,2021
LB,OgboAm00,2021
DL,OgunAd01,2021
OLB,OjulAz00,2021
DL,OnwuLe00,2021
DE,OwehJa00,2021
LB,OwusJe00,2021
WR,PalmJo00,2021
WR,ParkAa01,2021
DB,ParkAJ00,2021
LB,ParsMi00,2021
DE,PatrAa00,2021
RB,PatrJa01,2021
RB,PattJa01,2021
,PattRi01,2021
DL,PayeKw00,2021
DL,PhilJa02,2021
TE,PinkJa02,2021
CB,PinnJa01,2021
TE,PittKy00,2021
T,PleaAu00,2021
TE,PoljTo00,2021
RB,PrenAd00,2021
TE,QuesPa00,2021
OT,RaduDi00,2021
RB,RagaTr00,2021
FB,RalsNi00,2021
OLB,RashHa00,2021
TE,ReyeSa00,2021
LB,RhatJo00,2021
TE,RiccGi00,2021
LB,RiceMo00,2021
DB,RobiAa00,2021
,RobiCu00,2021
DL,RochQu00,2021
DB,RochRo00,2021
WR,RodgAm00,2021
DB,RossDA03,2021
DE,RotiBu00,2021
RB,RounLa00,2021
DL,RousGr00,2021
LB,RozeCh00,2021
DE,RumpCh00,2021
DE,SampCa00,2021
DB,SamuAs00,2021
RB,SargMe00,2021
WR,SaunCJ00,2021
WR,SchwAn00,2021
DE,ScotDe01,2021
RB,SermTr00,2021
OL,SewePe00,2021
DT,ShelTy00,2021
T,SherWi01,2021
DB,SherJa00,2021
WR,SillDa01,2021
G,SimmLa00,2021
P,SipoAr01,2021
WR,SkowBe00,2021
G,SlatRa00,2021
DL,SlatTe00,2021
T,SmitDA03,2021
WR,SmitDe07,2021
DE,SmitEl00,2021
OLB,SmitJo03,2021
WR,SmitSh03,2021
DE,SmitSu00,2021
DT,SmitTJ00,2021
G,SmitTr05,2021
WR,SmitIh00,2021
OLB,SnowCh00,2021
DE,SpenMa00,2021
DB,StJuBe00,2021
WR,StxxAm00,2021
T,StecJo00,2021
CB,StepBr01,2021
DB,SterCa00,2021
S,StevJa00,2021
WR,StevMa00,2021
RB,StevRh00,2021
DB,StokEr00,2021
TE,StolJa00,2021
WR,StonDi00,2021
LB,StraCo00,2021
WR,StraMi03,2021
LB,StrnJu00,2021
LB,StuaGr00,2021
LB,SurrCh00,2021
DB,SurtPa01,2021
LB,TaylDa00,2021
CB,TaylKe03,2021
RB,TaylPa01,2021
DB,ThomAm00,2021
CB,ThomKi00,2021
DB,ThomBr03,2021
WR,ThomCo04,2021
T,ThroCa01,2021
DT,TogiTo00,2021
WR,ToneKa00,2021
DE,ToneSh00,2021
DL,TongKh00,2021
WR,TramAu00,2021
T,TraoBa00,2021
TE,TremTo00,2021
OLB,TryoJo00,2021
T,TuckCa00,2021
DT,TufeJa00,2021
DL,TuipMa00,2021
DE,TurnPa02,2021
G,VanxCo00,2021
WR,VeasJo00,2021
OL,VeraAl00,2021
CB,VincKa00,2021
WR,WaddJa00,2021
LB,WadeBa00,2021
CB,WadeSh00,2021
P,WaitCo00,2021
WR,WallTy00,2021
LB,WallGa00,2021
DB,WarrNi01,2021
S,WashAr00,2021
LB,WeavCu00,2021
DL,WeavRa00,2021
DB,WebbMa01,2021
TE,WellDa00,2021
LB,WernPe00,2021
WR,WeslAn01,2021
WR,WhitCo05,2021
S,WiggJa00,2021
TE,WilcMi01,2021
CB,WildRa00,2021
DL,WillKe06,2021
CB,WillAv02,2021
DT,WillCh08,2021
RB,WillJa10,2021
DE,WillJo16,2021
DT,WillMi08,2021
RB,WillPo01,2021
CB,WillRo07,2021
WR,WillSe00,2021
CB,WillTr07,2021
RB,WillTy01,2021
CB,WillCh07,2021
CB,WilsMa04,2021
DT,WilsMa05,2021
QB,WilsZa00,2021
WR,WinsEa00,2021
LS,WirtSt01,2021
DT,WiseDa01,2021
TE,WolfEt00,2021
TE,WrigBr01,2021
DB,WrigNa00,2021
TE,YeboKe00,2021
OT,YounLa00,2021
TE,ZylsSh00,2021
